assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
0,3,60007,0,,Eric Black,Aston Villa,2,3,26,12,4,5,8,18,Sunday 15 May 2016,6,12,12,5,1,0,4,"Olivier Giroud (5, 78, 80),Mark Bunn (90+2 OG)",Arsène Wenger,Arsenal,0,0,0,0,0,0,Mark Clattenburg,4-0,4,2,2015-2016,0,7,3,7,15,11,3,14,Emirates Stadium,1,0
1,0,41494,1,Daniel Drinkwater (82),Claudio Ranieri,Leicester,8,7,16,26,6,7,13,11,Sunday 15 May 2016,12,5,13,10,1,0,1,Cesc Fàbregas (66 Pen),Guus Hiddink,Chelsea,0,8,0,1,0,0,Craig Pawson,01-Jan,3,4,2015-2016,6,4,5,4,26,19,11,8,Stamford Bridge,0,0
0,0,36691,0,,Alex Neil,Norwich,3,2,28,29,11,4,25,17,Sunday 15 May 2016,11,7,8,9,0,1,3,"James McCarthy (19),Leighton Baines (44 Pen),Kevin Mirallas (48)",David Unsworth,Everton,1,1,0,1,0,0,Lee Mason,3-0,5,3,2015-2016,7,4,2,8,27,21,9,12,Goodison Park,0,0
1,4,52183,1,Erik Lamela (60),Mauricio Pochettino,Spurs,6,6,11,35,8,3,21,11,Sunday 15 May 2016,6,7,7,6,0,0,5,"Georginio Wijnaldum (19, 73 Pen),Aleksandar Mitrovic (39),Rolando Aarons (85),Daryl Janmaat (86)",Rafael Benítez,Newcastle,1,1,0,1,0,1,Anthony Taylor,05-Jan,5,4,2015-2016,7,3,5,10,26,11,12,13,St. James' Park,2,1
0,2,31313,1,Jason Puncheon (64),Alan Pardew,Crystal Palace,2,8,19,40,5,2,16,23,Sunday 15 May 2016,14,7,9,11,1,0,4,"Sadio Mané (43),Graziano Pellè (61),Ryan Bertrand (75 Pen),Steven Davis (87)",Ronald Koeman,Southampton,1,2,0,1,0,0,Michael Oliver,04-Jan,1,3,2015-2016,4,12,4,5,28,26,8,17,St. Mary's Stadium,2,1
1,1,27721,1,Michail Antonio (23),Slaven Bilic,West Ham,1,7,19,27,10,4,13,13,Sunday 15 May 2016,12,8,14,14,1,0,2,"Giannelli Imbula (55),Mame Biram Diouf (88)",Mark Hughes,Stoke,2,6,0,0,0,0,Mike Jones,02-Jan,2,5,2015-2016,6,2,7,4,25,13,13,6,Britannia Stadium,1,3
0,0,20934,1,Kelechi Iheanacho (5),Manuel Pellegrini,Man City,1,3,16,27,4,4,12,12,Sunday 15 May 2016,19,4,6,20,0,0,1,André Ayew (45+1),Francesco Guidolin,Swansea,2,2,0,0,0,0,Mike Dean,01-Jan,0,4,2015-2016,9,2,5,1,24,20,14,3,Liberty Stadium,3,1
2,1,21012,2,"Jack Rodwell (39),Jeremain Lens (51)",Sam Allardyce,Sunderland,4,1,39,26,4,7,13,21,Sunday 15 May 2016,9,11,11,12,2,0,2,"Sebastian Prödl (48),Troy Deeney (61 Pen)",Enrique Sánchez Flores,Watford,4,1,0,1,0,0,Kevin Friend,02-Feb,4,2,2015-2016,1,11,4,6,29,22,5,17,Vicarage Road,0,1
1,1,26196,1,Jordon Ibe (23),Jürgen Klopp,Liverpool,4,0,23,25,5,7,12,11,Sunday 15 May 2016,14,11,11,14,0,0,1,Salomón Rondón (13),Tony Pulis,West Brom,0,1,0,0,0,0,Robert Madley,01-Jan,0,2,2015-2016,3,7,3,1,28,23,6,8,The Hawthorns,1,3
1,0,43210,1,Eden Hazard (32),Guus Hiddink,Chelsea,9,3,21,19,3,7,6,15,Wednesday 11 May 2016,12,11,12,12,2,0,1,Christian Benteke (90+2),Jürgen Klopp,Liverpool,2,1,0,0,0,0,Michael Oliver,01-Jan,7,6,2015-2016,3,10,7,9,21,24,10,19,Anfield,1,3
1,2,26279,2,"Troy Deeney (11),Odion Ighalo (51)",Enrique Sánchez Flores,Watford,5,3,13,19,1,5,13,17,Wednesday 11 May 2016,13,8,12,15,1,0,4,"Nathan Redmond (15),Dieumerci Mbokani (18, 57),Craig Cathcart (37 OG)",Alex Neil,Norwich,3,5,0,0,0,0,Roger East,04-Feb,3,5,2015-2016,2,6,8,6,21,31,10,12,Carrow Road,3,2
0,1,46454,0,,Roberto Martinez,Everton,3,6,24,34,5,5,13,12,Wednesday 11 May 2016,7,15,17,7,1,0,3,"Patrick van Aanholt (38),Lamine Koné (42, 55)",Sam Allardyce,Sunderland,1,2,0,0,0,0,Anthony Taylor,3-0,4,6,2015-2016,5,3,6,8,20,19,11,11,Stadium of Light,0,1
2,3,34602,2,"Anthony Martial (51, 72)",Louis van Gaal,Man Utd,2,0,26,14,2,6,10,15,Tuesday 10 May 2016,18,6,7,18,1,1,3,"Diafra Sakho (10),Michail Antonio (76),Winston Reid (80)",Slaven Bilic,West Ham,2,1,0,0,0,0,Mike Dean,03-Feb,2,0,2015-2016,1,12,2,6,17,21,3,18,Boleyn Ground,3,1
0,2,43341,0,,Enrique Sánchez Flores,Watford,6,3,25,24,8,8,15,15,Sunday 8 May 2016,15,10,11,14,1,0,2,"Joe Allen (35),Roberto Firmino (76)",Jürgen Klopp,Liverpool,1,2,0,0,0,0,Lee Mason,2-0,3,3,2015-2016,8,8,3,5,20,19,11,13,Anfield,2,1
2,1,54425,2,"Olivier Giroud (10),Alexis Sánchez (68)",Arsène Wenger,Arsenal,2,1,32,28,2,7,10,20,Sunday 8 May 2016,10,16,18,12,1,0,2,"Sergio Agüero (8),Kevin De Bruyne (51)",Manuel Pellegrini,Man City,3,3,0,0,0,0,Anthony Taylor,02-Feb,1,0,2015-2016,2,9,2,3,17,31,4,12,Etihad Stadium,1,2
2,1,35748,2,"Steven Davis (31, 72)",Ronald Koeman,Southampton,5,3,45,25,2,10,9,17,Sunday 8 May 2016,15,8,9,18,0,1,1,Son Heung-Min (16),Mauricio Pochettino,Spurs,4,1,0,0,0,0,Jonathan Moss,01-Feb,5,0,2015-2016,5,9,2,6,20,28,7,15,White Hart Lane,3,0
1,1,32140,1,Kevin Mirallas (88),Roberto Martinez,Everton,10,1,19,19,4,12,16,20,Saturday 7 May 2016,12,4,6,9,0,0,3,"Jamie Vardy (5, 65 Pen),Andy King (33)",Claudio Ranieri,Leicester,1,2,0,2,0,0,Andre Marriner,03-Jan,6,4,2015-2016,3,14,5,8,22,20,8,22,King Power Stadium,3,0
0,0,33055,0,,Rafael Benítez,Newcastle,0,1,33,32,5,0,32,13,Saturday 7 May 2016,13,8,8,14,0,0,0,,Eric Black,Aston Villa,1,1,0,0,0,0,Robert Madley,0-0,0,3,2015-2016,5,2,3,0,47,34,8,2,Villa Park,1,1
1,0,11040,1,Salomón Rondón (16),Tony Pulis,West Brom,2,2,16,19,3,5,14,16,Saturday 7 May 2016,8,5,5,10,0,1,1,Matt Ritchie (82),Eddie Howe,Bournemouth,3,1,1,0,0,0,Mark Clattenburg,01-Jan,4,4,2015-2016,6,6,4,4,23,39,10,10,Vitality Stadium,1,2
1,1,23990,1,Charlie Adam (26),Mark Hughes,Stoke,7,2,27,10,3,4,8,25,Saturday 7 May 2016,18,8,8,19,0,0,2,"Dwight Gayle (47, 68)",Alan Pardew,Crystal Palace,3,1,0,0,0,0,Kevin Friend,02-Jan,2,2,2015-2016,7,6,3,4,15,30,10,10,Selhurst Park,3,2
1,1,47050,2,"Diego Costa (14),Nemanja Matic (45+3)",Guus Hiddink,Chelsea,7,1,23,9,3,3,5,13,Saturday 7 May 2016,9,11,15,8,0,0,3,"Wahbi Khazri (41),Fabio Borini (67),Jermain Defoe (70)",Sam Allardyce,Sunderland,1,6,0,0,1,0,Mike Jones,03-Feb,1,6,2015-2016,0,3,8,4,16,19,8,7,Stadium of Light,1,4
4,0,34907,4,"Wayne Routledge (25),André Ayew (31),Ki Sung-yueng (51),Bafétimbi Gomis (90+3)",Francesco Guidolin,Swansea,10,4,31,11,3,13,18,25,Saturday 7 May 2016,8,11,14,8,1,1,1,Stephen Kingsley (68 OG),Slaven Bilic,West Ham,2,3,0,0,0,0,Michael Oliver,01-Apr,7,2,2015-2016,3,8,7,7,20,13,10,15,Boleyn Ground,0,3
1,0,27132,1,Juan Mata (72),Louis van Gaal,Man Utd,3,6,18,18,6,1,14,23,Saturday 7 May 2016,10,11,9,11,2,0,0,,Alex Neil,Norwich,1,0,0,0,0,0,Craig Pawson,0-1,2,1,2015-2016,6,3,2,2,31,27,8,5,Carrow Road,0,1
2,2,41545,2,"Harry Kane (35),Son Heung-Min (44)",Mauricio Pochettino,Spurs,2,6,19,22,8,7,12,13,Monday 2 May 2016,20,9,11,19,0,1,2,"Gary Cahill (58),Eden Hazard (83)",Guus Hiddink,Chelsea,0,3,0,0,0,0,Mark Clattenburg,02-Feb,3,3,2015-2016,5,5,5,5,22,25,10,10,Stamford Bridge,9,3
1,4,31472,2,"Kelechi Iheanacho (44, 78)",Manuel Pellegrini,Man City,2,0,26,13,2,8,12,12,Sunday 1 May 2016,9,12,15,9,1,0,4,"Shane Long (25),Sadio Mané (28, 57, 68)",Ronald Koeman,Southampton,0,3,0,0,0,0,Andre Marriner,04-Feb,3,3,2015-2016,1,5,5,7,20,19,6,12,St. Mary's Stadium,1,2
1,1,75275,1,Wes Morgan (17),Claudio Ranieri,Leicester,8,4,36,19,5,6,10,31,Sunday 1 May 2016,10,16,17,7,0,1,1,Anthony Martial (8),Louis van Gaal,Man Utd,0,1,0,0,1,0,Michael Oliver,01-Jan,5,2,2015-2016,7,7,3,6,17,33,10,13,Old Trafford,0,3
1,1,20972,1,Christian Benteke (65),Jürgen Klopp,Liverpool,5,5,27,12,7,4,10,16,Sunday 1 May 2016,13,12,12,13,1,0,3,"André Ayew (20, 67),Jack Cork (33)",Francesco Guidolin,Swansea,0,1,0,0,1,0,Roger East,03-Jan,6,2,2015-2016,3,4,3,9,21,23,6,13,Liberty Stadium,2,2
0,1,59989,0,,Alex Neil,Norwich,5,3,23,21,3,7,18,14,Saturday 30 April 2016,7,8,10,8,0,0,1,Danny Welbeck (59),Arsène Wenger,Arsenal,2,3,0,0,0,0,Mike Jones,1-0,2,3,2015-2016,6,6,3,3,15,20,9,9,Emirates Stadium,0,1
1,2,38345,1,Marc Pugh (9),Eddie Howe,Bournemouth,2,7,31,20,5,3,18,9,Saturday 30 April 2016,8,4,4,9,0,1,2,"Tom Cleverley (7),Leighton Baines (64)",Roberto Martinez,Everton,1,1,0,0,0,0,Neil Swarbrick,02-Jan,3,1,2015-2016,7,4,2,5,22,23,9,9,Goodison Park,0,1
0,0,52107,0,,Alan Pardew,Crystal Palace,3,1,21,31,8,4,17,16,Saturday 30 April 2016,12,11,10,12,0,1,1,Andros Townsend (58),Rafael Benítez,Newcastle,1,0,1,0,0,0,Mike Dean,1-0,3,3,2015-2016,5,3,3,4,34,26,8,7,St. James' Park,0,2
0,1,27667,1,Jermain Defoe (90+4 Pen),Sam Allardyce,Sunderland,2,4,15,28,8,2,16,13,Saturday 30 April 2016,13,13,12,13,0,0,1,Marko Arnautovic (50),Mark Hughes,Stoke,1,1,1,0,0,0,Craig Pawson,01-Jan,2,4,2015-2016,5,6,5,3,29,20,10,9,Britannia Stadium,2,2
2,1,20653,2,"Ciaran Clark (28),Jordan Ayew (48)",Eric Black,Aston Villa,5,1,32,14,4,8,7,30,Saturday 30 April 2016,10,14,15,11,1,0,3,"Almen Abdi (45+2),Troy Deeney (90, 90+3)",Enrique Sánchez Flores,Watford,3,1,0,0,1,0,Anthony Taylor,03-Feb,2,0,2015-2016,4,7,2,6,12,29,6,13,Vicarage Road,3,2
3,0,25031,3,"Cheikhou Kouyaté (34),Mark Noble (45+2, 79)",Slaven Bilic,West Ham,3,2,37,19,6,8,14,15,Saturday 30 April 2016,7,14,17,7,1,1,0,,Tony Pulis,West Brom,1,3,0,0,0,0,Lee Mason,0-3,3,1,2015-2016,2,7,4,5,15,32,6,12,The Hawthorns,0,0
1,0,35923,1,Craig Dawson (73),Tony Pulis,West Brom,8,5,26,35,7,9,17,12,Monday 25 April 2016,13,8,8,11,2,0,1,Craig Dawson (33 OG),Mauricio Pochettino,Spurs,1,1,0,0,0,0,Mike Jones,01-Jan,2,2,2015-2016,8,8,4,2,16,22,12,10,White Hart Lane,1,0
0,2,31962,0,,Francesco Guidolin,Swansea,3,4,19,25,6,4,20,10,Sunday 24 April 2016,10,15,16,10,0,0,4,"Riyad Mahrez (10),Leonardo Ulloa (30, 60),Marc Albrighton (85)",Claudio Ranieri,Leicester,1,3,0,0,0,0,Mark Clattenburg,4-0,5,2,2015-2016,4,6,1,9,32,21,5,15,King Power Stadium,2,1
0,0,45420,0,,Arsène Wenger,Arsenal,3,6,21,33,7,7,16,13,Sunday 24 April 2016,8,10,14,10,0,1,0,,Sam Allardyce,Sunderland,4,5,0,0,0,0,Mike Dean,0-0,3,6,2015-2016,5,6,7,3,22,18,12,9,Stadium of Light,4,2
4,1,29729,4,"Shane Long (15),Dusan Tadic (39, 71),Sadio Mané (90+4)",Ronald Koeman,Southampton,2,4,17,28,11,6,22,17,Saturday 23 April 2016,9,8,6,12,0,1,2,"Ashley Westwood (45+1, 85)",Eric Black,Aston Villa,4,0,0,0,0,0,Neil Swarbrick,02-Apr,4,3,2015-2016,6,7,7,7,13,27,13,14,Villa Park,0,2
4,1,11365,4,"Pedro (5),Eden Hazard (34, 90+1),Willian (71)",Guus Hiddink,Chelsea,3,8,22,19,7,10,6,21,Saturday 23 April 2016,4,11,10,7,0,1,1,Tommy Elphick (36),Eddie Howe,Bournemouth,3,0,0,0,0,0,Roger East,01-Apr,3,0,2015-2016,4,6,4,4,20,21,8,10,Vitality Stadium,0,1
2,2,43837,2,"Papiss Demba Cissé (48),Jack Colback (66)",Rafael Benítez,Newcastle,6,0,47,21,4,5,14,15,Saturday 23 April 2016,17,8,11,18,1,0,2,"Daniel Sturridge (2),Adam Lallana (30)",Jürgen Klopp,Liverpool,1,3,0,0,0,0,Andre Marriner,02-Feb,2,1,2015-2016,3,3,3,4,28,28,6,7,Anfield,1,1
0,3,53974,0,,Mark Hughes,Stoke,2,1,17,12,4,9,8,7,Saturday 23 April 2016,8,8,6,9,0,1,4,"Fernando (35),Sergio Agüero (43 Pen),Kelechi Iheanacho (64, 74)",Manuel Pellegrini,Man City,2,1,0,1,0,0,Robert Madley,4-0,2,2,2015-2016,11,3,2,6,15,11,13,9,Etihad Stadium,0,0
0,1,59568,0,,Tony Pulis,West Brom,3,3,12,15,6,2,14,9,Thursday 21 April 2016,14,14,17,13,0,1,2,"Alexis Sánchez (6, 38)",Arsène Wenger,Arsenal,0,3,0,0,0,0,Jonathan Moss,2-0,4,1,2015-2016,4,6,1,7,15,16,5,13,Emirates Stadium,1,0
0,4,43854,0,,Roberto Martinez,Everton,10,1,32,12,1,9,3,28,Wednesday 20 April 2016,11,8,9,11,1,0,4,"Divock Origi (43),Mamadou Sakho (45+2),Daniel Sturridge (61),Philippe Coutinho (76)",Jürgen Klopp,Liverpool,1,2,0,0,1,0,Robert Madley,4-0,9,0,2015-2016,2,14,0,13,18,19,2,27,Anfield,1,1
0,0,75277,0,,Alan Pardew,Crystal Palace,3,3,20,14,2,10,7,15,Wednesday 20 April 2016,7,13,15,8,0,1,2,"Damien Delaney (4 OG),Matteo Darmian (55)",Louis van Gaal,Man Utd,1,3,0,0,0,0,Lee Mason,2-0,9,0,2015-2016,1,3,1,10,26,20,2,13,Old Trafford,2,1
1,1,34857,1,Sebastian Prödl (64),Enrique Sánchez Flores,Watford,5,1,16,13,2,4,13,13,Wednesday 20 April 2016,17,11,12,16,0,0,3,"Andy Carroll (11),Mark Noble (45 Pen, 53 Pen)",Slaven Bilic,West Ham,2,2,1,2,1,0,Mike Dean,03-Jan,4,3,2015-2016,2,6,4,7,22,25,6,13,Boleyn Ground,2,0
1,1,46424,1,Sergio Agüero (14),Manuel Pellegrini,Man City,0,1,30,33,3,5,16,15,Tuesday 19 April 2016,8,13,15,11,0,0,1,Vurnon Anita (31),Rafael Benítez,Newcastle,3,2,0,0,0,0,Kevin Friend,01-Jan,2,4,2015-2016,3,2,5,3,33,26,8,5,St. James' Park,2,3
4,0,27442,4,"Harry Kane (9, 71),Dele Alli (67, 82)",Mauricio Pochettino,Spurs,4,4,24,24,3,5,10,19,Monday 18 April 2016,12,12,12,13,0,0,0,,Mark Hughes,Stoke,1,0,0,0,0,0,Neil Swarbrick,0-4,2,2,2015-2016,13,6,6,2,29,21,19,8,Britannia Stadium,0,2
1,1,59961,1,Yannick Bolasie (81),Alan Pardew,Crystal Palace,8,1,34,16,5,10,16,26,Sunday 17 April 2016,13,7,8,13,0,0,1,Alexis Sánchez (45+1),Arsène Wenger,Arsenal,2,2,0,0,0,0,Roger East,01-Jan,5,2,2015-2016,4,7,2,6,10,24,6,13,Emirates Stadium,2,0
1,1,11386,2,"Roberto Firmino (41),Daniel Sturridge (45+2)",Jürgen Klopp,Liverpool,8,4,18,9,4,5,10,21,Sunday 17 April 2016,9,9,11,12,0,0,1,Joshua King (90+3),Eddie Howe,Bournemouth,3,2,0,0,0,0,Mike Jones,01-Feb,3,4,2015-2016,9,5,6,5,31,29,15,10,Vitality Stadium,0,0
0,1,32104,2,"Andy Carroll (84 Pen),Aaron Cresswell (86)",Slaven Bilic,West Ham,0,3,18,33,5,0,29,6,Sunday 17 April 2016,14,14,14,13,1,0,2,"Jamie Vardy (18),Leonardo Ulloa (90+5 Pen)",Claudio Ranieri,Leicester,0,2,1,1,0,1,Jonathan Moss,02-Feb,0,2,2015-2016,12,4,4,2,27,22,16,6,King Power Stadium,3,1
1,0,41212,3,"Sergio Agüero (33, 54, 80 Pen)",Manuel Pellegrini,Man City,4,2,33,8,3,11,7,16,Saturday 16 April 2016,15,12,15,14,0,1,0,,Guus Hiddink,Chelsea,1,5,1,0,0,1,Mike Dean,0-3,3,4,2015-2016,1,3,8,4,18,20,9,7,Stamford Bridge,3,2
1,0,36761,1,Sadio Mané (76),Ronald Koeman,Southampton,3,4,16,50,10,3,33,7,Saturday 16 April 2016,14,8,7,16,1,0,1,Ramiro Funes Mori (68),Roberto Martinez,Everton,3,0,0,0,0,0,Craig Pawson,01-Jan,1,5,2015-2016,9,2,4,2,23,15,13,4,Goodison Park,1,1
0,1,75411,0,,Eric Black,Aston Villa,2,2,23,10,3,14,11,19,Saturday 16 April 2016,10,9,13,8,0,0,1,Marcus Rashford (32),Louis van Gaal,Man Utd,0,4,0,0,0,0,Kevin Friend,1-0,3,1,2015-2016,4,7,1,4,27,20,5,11,Old Trafford,1,0
0,2,48949,0,,Francesco Guidolin,Swansea,0,3,16,18,7,3,16,15,Saturday 16 April 2016,9,13,17,9,0,0,3,"Jamaal Lascelles (40),Moussa Sissoko (82),Andros Townsend (89)",Rafael Benítez,Newcastle,0,4,0,0,0,0,Lee Mason,3-0,4,1,2015-2016,7,4,1,7,31,42,8,11,St. James' Park,1,2
1,0,25515,1,Ben Watson (27),Enrique Sánchez Flores,Watford,5,2,31,18,3,9,4,35,Saturday 16 April 2016,17,11,12,12,0,0,0,,Tony Pulis,West Brom,0,1,0,2,0,0,Michael Oliver,0-1,4,3,2015-2016,4,8,4,4,22,24,8,12,The Hawthorns,3,0
2,0,27117,3,"Fabio Borini (41 Pen),Jermain Defoe (53),Duncan Watmore (90+1)",Sam Allardyce,Sunderland,6,0,79,18,0,14,5,21,Saturday 16 April 2016,11,7,8,16,1,0,0,,Alex Neil,Norwich,5,3,1,0,0,0,Andre Marriner,0-3,6,0,2015-2016,5,6,3,7,14,39,8,13,Carrow Road,2,2
0,0,23528,0,,Roberto Martinez,Everton,3,2,46,30,7,10,11,33,Wednesday 13 April 2016,9,7,7,9,0,0,0,,Alan Pardew,Crystal Palace,0,0,0,0,1,0,Mike Jones,0-0,7,5,2015-2016,2,9,5,7,20,17,7,16,Selhurst Park,1,0
1,4,43688,1,Bojan (22),Mark Hughes,Stoke,4,2,20,16,3,6,18,16,Sunday 10 April 2016,14,14,14,17,0,2,4,"Alberto Moreno (8),Daniel Sturridge (32),Divock Origi (50, 65)",Jürgen Klopp,Liverpool,3,1,0,0,0,0,Mark Clattenburg,04-Jan,2,2,2015-2016,6,4,3,6,17,23,9,10,Anfield,2,0
0,3,35761,0,,Louis van Gaal,Man Utd,1,3,21,31,7,2,14,11,Sunday 10 April 2016,10,10,13,13,0,0,3,"Dele Alli (70),Toby Alderweireld (74),Erik Lamela (76)",Mauricio Pochettino,Spurs,3,3,0,0,0,0,Mike Dean,3-0,7,1,2015-2016,1,7,1,8,28,28,2,15,White Hart Lane,3,3
2,0,46531,2,"Jamie Vardy (66, 90+5)",Claudio Ranieri,Leicester,4,2,36,66,7,1,19,7,Sunday 10 April 2016,9,9,11,10,0,0,0,,Sam Allardyce,Sunderland,1,2,0,0,0,0,Anthony Taylor,0-2,1,6,2015-2016,7,8,7,1,29,35,14,9,Stadium of Light,1,1
1,0,53920,1,Stéphane Sessegnon (6),Tony Pulis,West Brom,5,4,24,27,8,8,23,13,Saturday 9 April 2016,7,10,11,7,0,1,2,"Sergio Agüero (19 Pen),Samir Nasri (66)",Manuel Pellegrini,Man City,1,3,0,1,0,0,Mike Jones,02-Jan,2,1,2015-2016,6,4,2,4,20,20,8,8,Etihad Stadium,1,0
1,1,31057,2,"Steve Cook (45+2),Joshua King (74)",Eddie Howe,Bournemouth,0,3,29,20,8,3,14,17,Saturday 9 April 2016,11,13,14,12,1,0,1,Jordan Ayew (85),Eric Black,Aston Villa,1,2,0,0,0,0,Martin Atkinson,01-Feb,0,1,2015-2016,6,5,3,1,27,29,9,6,Villa Park,2,2
0,1,24960,0,,Alex Neil,Norwich,1,3,35,23,4,10,23,27,Saturday 9 April 2016,10,13,15,12,0,0,1,Jason Puncheon (68),Alan Pardew,Crystal Palace,2,3,0,0,0,0,Michael Oliver,1-0,4,4,2015-2016,6,5,4,7,37,28,10,12,Selhurst Park,1,2
1,2,31542,1,Andros Townsend (65),Rafael Benítez,Newcastle,5,1,31,21,2,11,18,20,Saturday 9 April 2016,7,8,10,8,0,1,3,"Shane Long (4),Graziano Pellè (38),Victor Wanyama (55)",Ronald Koeman,Southampton,1,2,0,0,0,0,Robert Madley,03-Jan,3,2,2015-2016,1,9,3,6,15,34,4,15,St. Mary's Stadium,0,0
0,0,20966,0,,Guus Hiddink,Chelsea,3,3,15,32,9,1,20,16,Saturday 9 April 2016,13,15,16,16,1,1,1,Gylfi Sigurdsson (25),Francesco Guidolin,Swansea,3,1,0,0,0,0,Andre Marriner,1-0,5,2,2015-2016,3,3,2,6,20,17,5,9,Liberty Stadium,4,5
0,0,20663,1,James McCarthy (45+1),Roberto Martinez,Everton,3,2,26,19,6,7,22,14,Saturday 9 April 2016,10,13,15,11,2,1,1,Seamus Coleman (45+2 OG),Enrique Sánchez Flores,Watford,3,3,0,0,0,0,Kevin Friend,01-Jan,4,6,2015-2016,3,6,8,4,18,20,11,10,Vicarage Road,1,2
3,2,34977,3,"Mesut Özil (18),Alexis Sánchez (35),Laurent Koscielny (70)",Arsène Wenger,Arsenal,5,2,17,27,4,7,18,19,Saturday 9 April 2016,8,11,13,9,0,0,3,"Andy Carroll (44, 45+2, 52)",Slaven Bilic,West Ham,1,2,0,0,0,0,Craig Pawson,03-Mar,4,2,2015-2016,3,7,6,7,17,20,9,14,Boleyn Ground,0,2
0,1,75341,0,,Roberto Martinez,Everton,5,5,21,23,5,5,15,14,Sunday 3 April 2016,6,15,16,9,1,1,1,Anthony Martial (54),Louis van Gaal,Man Utd,3,2,0,0,0,0,Andre Marriner,1-0,1,1,2015-2016,1,3,1,2,21,27,2,5,Old Trafford,0,2
0,1,32071,0,,Ronald Koeman,Southampton,4,3,38,41,8,7,38,16,Sunday 3 April 2016,13,12,14,15,0,0,1,Wes Morgan (38),Claudio Ranieri,Leicester,2,2,0,0,0,0,Michael Oliver,1-0,4,1,2015-2016,5,2,2,4,28,26,7,6,King Power Stadium,2,2
1,1,44062,1,Harry Kane (63),Mauricio Pochettino,Spurs,6,6,28,28,9,12,10,13,Saturday 2 April 2016,11,11,10,12,0,0,1,Philippe Coutinho (51),Jürgen Klopp,Liverpool,1,0,0,0,0,0,Jonathan Moss,01-Jan,7,4,2015-2016,7,2,5,7,24,16,12,9,Anfield,0,2
0,2,59981,0,,Enrique Sánchez Flores,Watford,3,1,23,25,3,8,19,8,Saturday 2 April 2016,10,7,8,12,0,0,4,"Alexis Sánchez (4),Alex Iwobi (38),Héctor Bellerín (48),Theo Walcott (90)",Arsène Wenger,Arsenal,3,1,0,0,0,0,Anthony Taylor,4-0,8,2,2015-2016,3,4,3,12,16,8,6,16,Emirates Stadium,1,1
3,0,11192,4,"Fernando (7),Kevin De Bruyne (12),Sergio Agüero (19),Aleksandar Kolarov (90+3)",Manuel Pellegrini,Man City,3,0,17,20,4,4,12,16,Saturday 2 April 2016,8,9,10,12,0,1,0,,Eddie Howe,Bournemouth,4,2,0,0,0,0,Robert Madley,0-4,2,3,2015-2016,8,5,7,2,18,23,15,7,Vitality Stadium,1,0
1,3,27137,2,"Aleksandar Mitrovic (71, 86 Pen)",Rafael Benítez,Newcastle,2,1,32,31,5,6,29,26,Saturday 2 April 2016,11,6,9,13,1,1,3,"Timm Klose (45+2),Dieumerci Mbokani (74),Martin Olsson (90+3)",Alex Neil,Norwich,3,4,1,0,0,0,Mike Dean,03-Feb,3,3,2015-2016,7,5,5,6,31,19,12,11,Carrow Road,0,0
2,2,27649,2,"Gylfi Sigurdsson (68),Alberto Paloschi (79)",Francesco Guidolin,Swansea,2,4,23,21,5,5,20,11,Saturday 2 April 2016,16,6,11,16,0,0,2,"Ibrahim Afellay (13),Bojan (53)",Mark Hughes,Stoke,1,5,0,0,0,0,Martin Atkinson,02-Feb,3,1,2015-2016,5,5,3,5,15,17,8,10,Britannia Stadium,1,0
0,0,45144,0,,Tony Pulis,West Brom,6,1,29,38,3,9,13,15,Saturday 2 April 2016,13,11,16,12,3,1,0,,Sam Allardyce,Sunderland,0,5,0,0,0,0,Roger East,0-0,6,0,2015-2016,2,9,0,6,22,25,2,15,Stadium of Light,2,1
0,0,34857,2,"Damien Delaney (15),Dwight Gayle (75)",Alan Pardew,Crystal Palace,6,2,22,27,5,4,24,11,Saturday 2 April 2016,19,12,13,22,1,1,2,"Manuel Lanzini (18),Dimitri Payet (41)",Slaven Bilic,West Ham,5,2,0,0,0,1,Mark Clattenburg,02-Feb,4,2,2015-2016,4,6,5,6,15,24,9,12,Boleyn Ground,2,2
2,0,31120,4,"Ruben Loftus-Cheek (26),Alexandre Pato (45+3 Pen),Pedro (46, 59)",Guus Hiddink,Chelsea,4,0,20,12,2,7,4,17,Saturday 2 April 2016,8,12,10,10,1,0,0,,Eric Black,Aston Villa,3,0,1,0,0,1,Neil Swarbrick,0-4,4,4,2015-2016,3,6,8,4,21,18,11,10,Villa Park,1,4
1,0,54557,1,Marcus Rashford (16),Louis van Gaal,Man Utd,5,1,23,29,5,11,8,22,Sunday 20 March 2016,12,9,11,13,1,1,0,,Manuel Pellegrini,Man City,1,2,0,0,0,0,Michael Oliver,0-1,3,3,2015-2016,0,16,4,3,27,28,4,19,Etihad Stadium,1,1
